0,-0.5,0,0.866025403784439
0,-0.501731049653202,0,0.865023672400875
0.000128683593714637,-0.50371850974862,0,0.863792802563816
0.000385579682746168,-0.505961354116723,0,0.862329857207714
0.000770180420076702,-0.50845847633099,0,0.860631265492664
0.00128193710449284,-0.511208680106881,0,0.858692824746024
0.00192025525258348,-0.514210668049518,0,0.856509702228364
0.0026844888523219,-0.517463028755384,0,0.854076436817303
0.00357393380185749,-0.520964222273031,0,0.851386940715886
0.00458782053710764,-0.524712563928332,0,0.848434501305043
0.00572530585209804,-0.528706206521154,0,0.845211783272357
0.00698546391678442,-0.532943120902576,0,0.841710831161726
0.00836727649833456,-0.537421074945067,0,0.837923072500509
0.00986962239358212,-0.542137610922303,0,0.833839321672312
0.0114912660826064,-0.547090021320669,0,0.829449784714482
0.0132308456161575,-0.552275323110963,0,0.824744065229677
0.0150868597529414,-0.557690230516403,0,0.81971117161021
0.0170576543666028,-0.563331126321677,0,0.814339525782196
0.019141408146578,-0.569194031777524,0,0.808616973683655
0.0213361176218115,-0.575274575166059,0,0.802530797696373
0.0236395815416046,-0.581567959103656,0,0.796067731255397
0.026049384653527,-0.588068926670651,0,0.789213975862275
0.0285628809243206,-0.594771726470129,0,0.781955220728404
0.0311771762559647,-0.601670076731593,0,0.774276665272887
0.0338891107554565,-0.608757128589006,0,0.76616304469507
0.0366952406232882,-0.616025428676433,0,0.75759865883522
0.0395918197319256,-0.623466881197907,0,0.748567404527636
0.0425747809716988,-0.631072709641026,0,0.739052811638776
0.0456397174472346,-0.638833418315681,0,0.72903808296884
0.0487818636127562,-0.646738753910097,0,0.718506138178812
0.0519960764390828,-0.6547776672655,0,0.707439661886304
0.0552768167088342,-0.662938275578106,0,0.695821156053236
0.0586181305390427,-0.67120782524227,0,0.683632996766462
0.0620136312319584,-0.67957265555148,0,0.670857495489729
0.0654564815552104,-0.688018163474038,0,0.657476964842152
0.068939376551566,-0.696528769717752,0,0.643473788935505
0.072454526976271,-0.705087886292635,0,0.62883049828071
0.0759936434563479,-0.713677885772476,0,0.613529849253816
0.0795479214613195,-0.722280072445414,0,0.597554908094229
0.0831080271686948,-0.730874655530467,0,0.580889139393977
0.0866640843003486,-0.739440724621762,0,0.563516499027103
0.0902056619978459,-0.747956227505407,0,0.545421531463819
0.0937217637960544,-0.756397950476139,0,0.526589471415603
0.0972008177453717,-0.764741501262853,0,0.507006349765685
0.100630667723933,-0.772961294654565,0,0.486659103755065
0.103998565972679,-0.781030540902393,0,0.465535691417868
0.107291166878611,-0.788921236959643,0,0.443625210291816
0.110494522025522,-0.796604160612332,0,0.420918020470339
0.113594076527401,-0.804048867547621,0,0.397405872112285
0.116574666658362,-0.81122369140904,0,0.37308203758347
0.119420518794834,-0.81809574689648,0,0.347941448471169
0.122115249691686,-0.824630935987219,0,0.32198083778766
