0,1.15552671321197
0,1.15752671321197
9.25850228299323e-05,1.1602242579277
0.000276154739768666,1.16361828359255
0.000548668540915533,1.16770775976055
0.000907645204161345,1.17249169035033
0.00135016186727781,1.17796911475785
0.00187285234612199,1.18413910907403
0.00247190484874409,1.19100078745051
0.00314305914144946,1.19855330366337
0.00388160322855187,1.20679585292969
0.00468236961263032,1.21572767403615
0.00553973120653814,1.225348051842
0.0064475969722006,1.23565632022035
0.00739940736437633,1.24665186550232
0.00838812966006893,1.2583341304875
0.00940625325619564,1.27070261908195
0.0104457850195105,1.28375690162097
0.0114982447737232,1.29749662092851
0.0125546610093622,1.31192149915805
0.0136055669023403,1.32703134545141
0.0146409967275618,1.34282606444148
0.0156504827544674,1.35930566561333
0.0166230527123818,1.3764702735243
0.0175472279151907,1.39432013886855
0.0184110221375415,1.41285565035428
0.0192019413387963,1.43207734734247
0.0199069843367815,1.45198593317488
0.020512644541416,1.47258228909483
0.0210049128690866,1.49386748863806
0.0213692819727325,1.5158428123409
0.0215907519406364,1.53850976258003
0.0216538376395974,1.56187007831984
0.0215425779062651,1.58592574950133
0.0212405468247924,1.61067903075724
0.0207308673705832,1.63613245408245
0.0199962277497979,1.66228884002463
0.0190189008235765,1.68915130688579
0.0177807670758799,1.71672327733963
0.0162633416657227,1.74500848177054
0.0144478061997489,1.7740109575251
0.0123150459709212,1.80373504313421
0.00984569353486047,1.83418536641115
0.00702017963816689,1.86536682515571
0.00381879267361962,1.89728455899474
0.000221748015625503,1.92994391066443
-0.00379073121516535,1.96335037478773
-0.00823832019878004,1.99750953192414
-0.0131404832942039,2.03242696537018
-0.0185163475447118,2.06810815787655
-0.0243845563898031,2.10455836513142
-0.0307631009717827,2.14178246255888
-0.0376691262817815,2.17978476172376
-0.045118709327568,2.21856879245704
-0.0531266065673502,2.25813704677405
-0.0617059680962515,2.29849068081959
-0.0708680165659143,2.33962917153093
-0.080621689647928,2.38154992557036
-0.0909732461162549,2.42424783947435
-0.101925837427344,2.46771481203656
-0.113479049120148,2.51193921282987
-0.125628419520805,2.55690531459474
-0.138364947148371,2.60259270203985
-0.15167460282336,2.64897567536891
-0.165537867595358,2.69602267335799
-0.179929322869818,2.74369574762422
-0.19481732395667,2.79195012613871
-0.210163791894135,2.84073390903965
-0.225924159851058,2.88998794214595
-0.242047508644121,2.93964591190633
-0.258476920013015,2.98963469863823
-0.275150065755092,3.03987501209956
-0.292000035777545,3.09028231484024
-0.308956389610608,3.14076801569065
-0.32594639590222,3.19124089066949
-0.342896405576024,3.24160866499149
-0.359733289635628,3.29177967152363
-0.37638586461074,3.34166449126606
-0.392786228909665,3.39117748216191
-0.408870941957201,3.44023811381349
-0.424581993539128,3.48877204559904
-0.439867530668923,3.53671191087386
-0.454682330439841,3.58399779640127
-0.468988026805661,3.63057743018386
-0.482753114862391,3.67640610974236
-0.49595276681512,3.72144641525151
-0.508568499249742,3.76566775771866
-0.520587732209131,3.80904581249188
-0.53200327797386,3.85156188426598
-0.542812792587977,3.89320224301259
-0.553018217176773,3.93395746232986
-0.562625229874176,3.97382178370546
-0.571642723336735,4.01279252286031
-0.58008231773641,4.05086952810681
-0.587957914955703,4.08805469566576
-0.595285296469409,4.12435154311574
-0.602081765009822,4.15976483946547
-0.608365828452629,4.19430028856213
-0.614156923290012,4.22796426148643
-0.619475174441564,4.26076357306018
-0.624341187873983,4.29270529745157
-0.628775872458497,4.32379661798389
-0.632800287612277,4.3540447065382
-0.636435513487065,4.38345662831951
-0.639702540740715,4.41203926817792
-0.642622177224345,4.43979927510613
-0.645214969217747,4.4667430219511
